"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","SS",10.4291193837469,15,12,2021,"bottomT","degC"
"mean","SS",10.4141223268075,16,12,2021,"bottomT","degC"
"mean","SS",10.3714074844664,17,12,2021,"bottomT","degC"
"mean","SS",10.3482078720223,18,12,2021,"bottomT","degC"
"mean","SS",10.3248737084143,19,12,2021,"bottomT","degC"
"mean","SS",10.2312554075862,20,12,2021,"bottomT","degC"
"mean","SS",10.1420442461967,21,12,2021,"bottomT","degC"
"mean","SS",10.0839134228952,22,12,2021,"bottomT","degC"
"mean","SS",9.98949470664516,23,12,2021,"bottomT","degC"
"mean","SS",9.99058227647435,24,12,2021,"bottomT","degC"
"mean","SS",10.0167005712336,25,12,2021,"bottomT","degC"
"mean","SS",10.0074090623494,26,12,2021,"bottomT","degC"
"mean","SS",9.93703338052287,27,12,2021,"bottomT","degC"
"mean","SS",9.86761073271433,28,12,2021,"bottomT","degC"
"mean","SS",9.80908038670366,29,12,2021,"bottomT","degC"
"mean","SS",9.75759286591501,30,12,2021,"bottomT","degC"
"mean","SS",9.70834154974331,31,12,2021,"bottomT","degC"
"mean","SS",9.67339232202732,1,1,2022,"bottomT","degC"
"mean","SS",9.64593258409789,2,1,2022,"bottomT","degC"
"mean","SS",9.64398911595345,3,1,2022,"bottomT","degC"
"mean","SS",9.60979449839303,4,1,2022,"bottomT","degC"
"mean","SS",9.54056880329594,5,1,2022,"bottomT","degC"
"mean","SS",9.55308279214483,6,1,2022,"bottomT","degC"
"mean","SS",9.64619199163986,7,1,2022,"bottomT","degC"
"mean","SS",9.68621841795517,8,1,2022,"bottomT","degC"
"mean","SS",9.69556539257368,9,1,2022,"bottomT","degC"
"mean","SS",9.68891097289143,10,1,2022,"bottomT","degC"
"mean","SS",9.69107640737837,11,1,2022,"bottomT","degC"
"mean","SS",9.68398500617706,12,1,2022,"bottomT","degC"
"mean","SS",9.64583965458653,13,1,2022,"bottomT","degC"
"mean","SS",9.61140088737011,14,1,2022,"bottomT","degC"
"mean","SS",9.59627899211464,15,1,2022,"bottomT","degC"
"mean","SS",9.55186620083722,16,1,2022,"bottomT","degC"
"mean","SS",9.44920888317354,17,1,2022,"bottomT","degC"
"mean","SS",9.30061842975291,18,1,2022,"bottomT","degC"
"mean","SS",9.26943405198328,19,1,2022,"bottomT","degC"
"mean","SS",9.23266062682325,20,1,2022,"bottomT","degC"
"mean","SS",9.1770281800718,21,1,2022,"bottomT","degC"
"mean","SS",9.0939540117979,22,1,2022,"bottomT","degC"
"mean","SS",8.99192786781174,23,1,2022,"bottomT","degC"
"mean","SS",8.90904375639829,24,1,2022,"bottomT","degC"
"mean","SS",8.84866844478882,25,1,2022,"bottomT","degC"
"mean","SS",8.80176703090017,26,1,2022,"bottomT","degC"
"mean","SS",8.74616787108508,27,1,2022,"bottomT","degC"
"mean","SS",8.68559139289639,28,1,2022,"bottomT","degC"
"mean","SS",8.65500906606515,29,1,2022,"bottomT","degC"
"mean","SS",8.5726715100534,30,1,2022,"bottomT","degC"
"mean","SS",8.64703402758548,31,1,2022,"bottomT","degC"
"mean","SS",8.6810108387109,1,2,2022,"bottomT","degC"
"mean","SS",8.65459708192132,2,2,2022,"bottomT","degC"
"mean","SS",8.60788016472802,3,2,2022,"bottomT","degC"
"mean","SS",8.58613988982909,4,2,2022,"bottomT","degC"
"mean","SS",8.55612633986907,5,2,2022,"bottomT","degC"
"mean","SS",8.57048529792916,6,2,2022,"bottomT","degC"
"mean","SS",8.54934151696436,7,2,2022,"bottomT","degC"
"mean","SS",8.50206416438926,8,2,2022,"bottomT","degC"
"mean","SS",8.46516591062148,9,2,2022,"bottomT","degC"
"mean","SS",8.49041164282596,10,2,2022,"bottomT","degC"
"mean","SS",8.51721799734867,11,2,2022,"bottomT","degC"
"mean","SS",8.51851779674039,12,2,2022,"bottomT","degC"
"mean","SS",8.53209161261717,13,2,2022,"bottomT","degC"
"mean","SS",8.54736614136985,14,2,2022,"bottomT","degC"
"mean","SS",8.51624834176266,15,2,2022,"bottomT","degC"
"mean","SS",8.49604926258326,16,2,2022,"bottomT","degC"
"mean","SS",8.45954078616518,17,2,2022,"bottomT","degC"
"mean","SS",8.45777348225767,18,2,2022,"bottomT","degC"
"mean","SS",8.49750164963982,19,2,2022,"bottomT","degC"
"mean","SS",8.53366191978708,20,2,2022,"bottomT","degC"
"mean","SS",8.50945240642988,21,2,2022,"bottomT","degC"
"mean","SS",8.47320058716066,22,2,2022,"bottomT","degC"
"mean","SS",8.43341971437136,23,2,2022,"bottomT","degC"
"mean","SS",8.41408763735583,24,2,2022,"bottomT","degC"
"mean","SS",8.45012027883168,25,2,2022,"bottomT","degC"
"mean","SS",8.43817643821239,26,2,2022,"bottomT","degC"
"mean","SS",8.36887583226869,27,2,2022,"bottomT","degC"
"mean","SS",8.33891500193964,28,2,2022,"bottomT","degC"
"mean","SS",8.36246973343871,1,3,2022,"bottomT","degC"
"mean","SS",8.34233168309385,2,3,2022,"bottomT","degC"
"mean","SS",8.30777085482171,3,3,2022,"bottomT","degC"
"mean","SS",8.27308241052158,4,3,2022,"bottomT","degC"
"mean","SS",8.24703901057894,5,3,2022,"bottomT","degC"
"mean","SS",8.19690265596816,6,3,2022,"bottomT","degC"
"mean","SS",8.16041083408125,7,3,2022,"bottomT","degC"
"mean","SS",8.14533886358593,8,3,2022,"bottomT","degC"
"mean","SS",8.18539578851425,9,3,2022,"bottomT","degC"
"mean","SS",8.20119189312964,10,3,2022,"bottomT","degC"
"mean","SS",8.14075275894367,11,3,2022,"bottomT","degC"
"mean","SS",8.06149757089037,12,3,2022,"bottomT","degC"
"mean","SS",8.01689478935617,13,3,2022,"bottomT","degC"
"mean","SS",8.06545528859803,14,3,2022,"bottomT","degC"
"mean","SS",8.09665490596583,15,3,2022,"bottomT","degC"
"mean","SS",8.07394913742037,16,3,2022,"bottomT","degC"
"mean","SS",8.01632185370633,17,3,2022,"bottomT","degC"
"mean","SS",7.95474247228016,18,3,2022,"bottomT","degC"
"mean","SS",7.90254884597027,19,3,2022,"bottomT","degC"
"mean","SS",7.84327220058802,20,3,2022,"bottomT","degC"
"mean","SS",7.82209931584922,21,3,2022,"bottomT","degC"
"mean","SS",7.81740500258677,22,3,2022,"bottomT","degC"
"mean","SS",7.83817838448467,23,3,2022,"bottomT","degC"
"mean","SS",7.847891599843,24,3,2022,"bottomT","degC"
"mean","SS",7.80491321014635,25,3,2022,"bottomT","degC"
"mean","SS",7.7772051755226,26,3,2022,"bottomT","degC"
"mean","SS",7.78467251405571,27,3,2022,"bottomT","degC"
"mean","SS",7.79293884743344,28,3,2022,"bottomT","degC"
"mean","SS",7.82033062432752,29,3,2022,"bottomT","degC"
"mean","SS",7.88274932223739,30,3,2022,"bottomT","degC"
"mean","SS",7.92657109417699,31,3,2022,"bottomT","degC"
"mean","SS",7.92647814299121,1,4,2022,"bottomT","degC"
"mean","SS",7.94803946442676,2,4,2022,"bottomT","degC"
"mean","SS",8.04766575766332,3,4,2022,"bottomT","degC"
"mean","SS",8.11051724715666,4,4,2022,"bottomT","degC"
"mean","SS",8.12075896877231,5,4,2022,"bottomT","degC"
"mean","SS",8.12506485978762,6,4,2022,"bottomT","degC"
"mean","SS",8.12312832294088,7,4,2022,"bottomT","degC"
"mean","SS",8.07024528853821,8,4,2022,"bottomT","degC"
"mean","SS",8.00704423541372,9,4,2022,"bottomT","degC"
"mean","SS",8.01867872657198,10,4,2022,"bottomT","degC"
"mean","SS",8.05151526268684,11,4,2022,"bottomT","degC"
"mean","SS",8.09203272967628,12,4,2022,"bottomT","degC"
"mean","SS",8.10554132633137,13,4,2022,"bottomT","degC"
"mean","SS",8.13049437557206,14,4,2022,"bottomT","degC"
"mean","SS",8.13005880605091,15,4,2022,"bottomT","degC"
"mean","SS",8.16551021147858,16,4,2022,"bottomT","degC"
"mean","SS",8.2174554760709,17,4,2022,"bottomT","degC"
"mean","SS",8.29884837071101,18,4,2022,"bottomT","degC"
"mean","SS",8.34241490698222,19,4,2022,"bottomT","degC"
"mean","SS",8.31680155658361,20,4,2022,"bottomT","degC"
"mean","SS",8.38727296843673,21,4,2022,"bottomT","degC"
"mean","SS",8.42256484474197,22,4,2022,"bottomT","degC"
"mean","SS",8.45749048482288,23,4,2022,"bottomT","degC"
"mean","SS",8.49757378841892,24,4,2022,"bottomT","degC"
"mean","SS",8.50557101134098,25,4,2022,"bottomT","degC"
"mean","SS",8.48414841294289,26,4,2022,"bottomT","degC"
"mean","SS",8.44328552936063,27,4,2022,"bottomT","degC"
"mean","SS",8.43020971706419,28,4,2022,"bottomT","degC"
"mean","SS",8.46976032853127,29,4,2022,"bottomT","degC"
"mean","SS",8.48541077790838,30,4,2022,"bottomT","degC"
"mean","SS",8.44471156145587,1,5,2022,"bottomT","degC"
"mean","SS",8.38215834940925,2,5,2022,"bottomT","degC"
"mean","SS",8.32573932409286,3,5,2022,"bottomT","degC"
"mean","SS",8.27799172518831,4,5,2022,"bottomT","degC"
"mean","SS",8.24591259929267,5,5,2022,"bottomT","degC"
"mean","SS",8.24663120101799,6,5,2022,"bottomT","degC"
"mean","SS",8.23743678268158,7,5,2022,"bottomT","degC"
"mean","SS",8.21800621757002,8,5,2022,"bottomT","degC"
"mean","SS",8.18164339887373,9,5,2022,"bottomT","degC"
"mean","SS",8.10866115987301,10,5,2022,"bottomT","degC"
"mean","SS",8.04202952123049,11,5,2022,"bottomT","degC"
"mean","SS",8.00023583029256,12,5,2022,"bottomT","degC"
"mean","SS",7.99940488916455,13,5,2022,"bottomT","degC"
"mean","SS",8.00872692465782,14,5,2022,"bottomT","degC"
"mean","SS",8.03395462487683,15,5,2022,"bottomT","degC"
"mean","SS",8.0414830066941,16,5,2022,"bottomT","degC"
"mean","SS",8.0534046292305,17,5,2022,"bottomT","degC"
"mean","SS",8.08448216138464,18,5,2022,"bottomT","degC"
"mean","SS",8.14049473585504,19,5,2022,"bottomT","degC"
"mean","SS",8.18635020743717,20,5,2022,"bottomT","degC"
"mean","SS",8.21012272437414,21,5,2022,"bottomT","degC"
"mean","SS",8.21935459429567,22,5,2022,"bottomT","degC"
"mean","SS",8.24466691233895,23,5,2022,"bottomT","degC"
"mean","SS",8.28014188372728,24,5,2022,"bottomT","degC"
"mean","SS",8.29603929411281,25,5,2022,"bottomT","degC"
"mean","SS",8.29186100309545,26,5,2022,"bottomT","degC"
"mean","SS",8.29198030630747,27,5,2022,"bottomT","degC"
"mean","SS",8.30873079372175,28,5,2022,"bottomT","degC"
"mean","SS",8.3406587116646,29,5,2022,"bottomT","degC"
"mean","SS",8.38033830577677,30,5,2022,"bottomT","degC"
"mean","SS",8.41444829828811,31,5,2022,"bottomT","degC"
"mean","SS",8.41840462070523,1,6,2022,"bottomT","degC"
"mean","SS",8.41939089966543,2,6,2022,"bottomT","degC"
"mean","SS",8.40010184410847,3,6,2022,"bottomT","degC"
"mean","SS",8.37891088110028,4,6,2022,"bottomT","degC"
"mean","SS",8.36387774890119,5,6,2022,"bottomT","degC"
"mean","SS",8.36088834296573,6,6,2022,"bottomT","degC"
"mean","SS",8.36210769414902,7,6,2022,"bottomT","degC"
"mean","SS",8.36116993427277,8,6,2022,"bottomT","degC"
"mean","SS",8.36245308861588,9,6,2022,"bottomT","degC"
"mean","SS",8.39158994501287,10,6,2022,"bottomT","degC"
"mean","SS",8.45031171404954,11,6,2022,"bottomT","degC"
"mean","SS",8.52208985523744,12,6,2022,"bottomT","degC"
"mean","SS",8.58778234232556,13,6,2022,"bottomT","degC"
"mean","SS",8.63432584296573,14,6,2022,"bottomT","degC"
"mean","SS",8.66923346663966,15,6,2022,"bottomT","degC"
"mean","SS",8.70017230962262,16,6,2022,"bottomT","degC"
"mean","SS",8.71262799519481,17,6,2022,"bottomT","degC"
"mean","SS",8.72379777648232,18,6,2022,"bottomT","degC"
"mean","SS",8.74557830167539,19,6,2022,"bottomT","degC"
"mean","SS",8.76485765883417,20,6,2022,"bottomT","degC"
"mean","SS",8.76789427797,21,6,2022,"bottomT","degC"
"mean","SS",8.76622824145086,22,6,2022,"bottomT","degC"
"mean","SS",8.76124400171367,23,6,2022,"bottomT","degC"
"mean","SS",8.75622508110422,24,6,2022,"bottomT","degC"
"mean","SS",8.76449700557824,25,6,2022,"bottomT","degC"
"mean","SS",8.77217517567403,26,6,2022,"bottomT","degC"
"mean","SS",8.78469608137102,27,6,2022,"bottomT","degC"
"mean","SS",8.78481538729234,28,6,2022,"bottomT","degC"
"mean","SS",8.77919856978185,29,6,2022,"bottomT","degC"
"mean","SS",8.80109424302072,30,6,2022,"bottomT","degC"
"mean","SS",8.80832713932702,1,7,2022,"bottomT","degC"
"mean","SS",8.82301485628793,2,7,2022,"bottomT","degC"
"mean","SS",8.82886053395994,3,7,2022,"bottomT","degC"
"mean","SS",8.85739533738657,4,7,2022,"bottomT","degC"
"mean","SS",8.89419235243942,5,7,2022,"bottomT","degC"
"mean","SS",8.90988161437439,6,7,2022,"bottomT","degC"
"mean","SS",8.91184453079195,7,7,2022,"bottomT","degC"
"mean","SS",8.93252078240568,8,7,2022,"bottomT","degC"
"mean","SS",8.93750227129821,9,7,2022,"bottomT","degC"
"mean","SS",8.93063003727884,10,7,2022,"bottomT","degC"
"mean","SS",8.93305350162766,11,7,2022,"bottomT","degC"
"mean","SS",8.92767668312246,12,7,2022,"bottomT","degC"
"mean","SS",8.92076009963498,13,7,2022,"bottomT","degC"
"mean","SS",8.91156985813921,14,7,2022,"bottomT","degC"
"mean","SS",8.93277605645584,15,7,2022,"bottomT","degC"
"mean","SS",8.93676425832691,16,7,2022,"bottomT","degC"
"mean","SS",8.9441913763682,17,7,2022,"bottomT","degC"
"mean","SS",8.95925225904494,18,7,2022,"bottomT","degC"
"mean","SS",8.97625107566516,19,7,2022,"bottomT","degC"
"mean","SS",8.96961190303167,20,7,2022,"bottomT","degC"
"mean","SS",8.98396532282685,21,7,2022,"bottomT","degC"
"mean","SS",9.00461801796249,22,7,2022,"bottomT","degC"
"mean","SS",9.00446127580874,23,7,2022,"bottomT","degC"
"mean","SS",9.01360987352602,24,7,2022,"bottomT","degC"
"mean","SS",9.02552042495121,25,7,2022,"bottomT","degC"
"mean","SS",9.01573230461641,26,7,2022,"bottomT","degC"
"mean","SS",9.02022824233229,27,7,2022,"bottomT","degC"
"mean","SS",9.04802087491209,28,7,2022,"bottomT","degC"
"mean","SS",9.05623451688073,29,7,2022,"bottomT","degC"
"mean","SS",9.05070652383747,30,7,2022,"bottomT","degC"
"mean","SS",9.04869090968912,31,7,2022,"bottomT","degC"
"mean","SS",9.05764254024534,1,8,2022,"bottomT","degC"
"mean","SS",9.07290041085446,2,8,2022,"bottomT","degC"
"mean","SS",9.08395227609259,3,8,2022,"bottomT","degC"
"mean","SS",9.08904329574469,4,8,2022,"bottomT","degC"
"mean","SS",9.10670797662302,5,8,2022,"bottomT","degC"
"mean","SS",9.11037437211384,6,8,2022,"bottomT","degC"
"mean","SS",9.12575568845778,7,8,2022,"bottomT","degC"
"mean","SS",9.11669723012231,8,8,2022,"bottomT","degC"
"mean","SS",9.11301005157557,9,8,2022,"bottomT","degC"
"mean","SS",9.11956458922588,10,8,2022,"bottomT","degC"
"mean","SS",9.1405391322844,11,8,2022,"bottomT","degC"
"mean","SS",9.14817431569099,12,8,2022,"bottomT","degC"
"mean","SS",9.14726845874931,13,8,2022,"bottomT","degC"
"mean","SS",9.14655960599581,14,8,2022,"bottomT","degC"
"mean","SS",9.14621974753611,15,8,2022,"bottomT","degC"
"mean","SS",9.14715469425375,16,8,2022,"bottomT","degC"
"mean","SS",9.15823849764737,17,8,2022,"bottomT","degC"
"mean","SS",9.16776718334718,18,8,2022,"bottomT","degC"
"mean","SS",9.14296675179944,19,8,2022,"bottomT","degC"
"mean","SS",9.13092026114464,20,8,2022,"bottomT","degC"
"mean","SS",9.13550082120028,21,8,2022,"bottomT","degC"
"mean","SS",9.15110408085765,22,8,2022,"bottomT","degC"
"mean","SS",9.15917901017449,23,8,2022,"bottomT","degC"
"mean","SS",9.15252459049225,24,8,2022,"bottomT","degC"
"mean","SS",9.14728511734442,25,8,2022,"bottomT","degC"
"mean","SS",9.15362879814524,26,8,2022,"bottomT","degC"
"mean","SS",9.16349462306861,27,8,2022,"bottomT","degC"
"mean","SS",9.15151748964281,28,8,2022,"bottomT","degC"
"mean","SS",9.16213097626513,29,8,2022,"bottomT","degC"
"mean","SS",9.16117796663082,30,8,2022,"bottomT","degC"
"mean","SS",9.15371620022889,31,8,2022,"bottomT","degC"
"mean","SS",9.15762808106162,1,9,2022,"bottomT","degC"
"mean","SS",9.1568318641547,2,9,2022,"bottomT","degC"
"mean","SS",9.16234322208347,3,9,2022,"bottomT","degC"
"mean","SS",9.19439321756363,4,9,2022,"bottomT","degC"
"mean","SS",9.21599892504288,5,9,2022,"bottomT","degC"
"mean","SS",9.24225873206601,6,9,2022,"bottomT","degC"
"mean","SS",9.28850950345849,7,9,2022,"bottomT","degC"
"mean","SS",9.33902596163027,8,9,2022,"bottomT","degC"
"mean","SS",9.38601615754041,9,9,2022,"bottomT","degC"
"mean","SS",9.42907637809262,10,9,2022,"bottomT","degC"
"mean","SS",9.46576102213426,11,9,2022,"bottomT","degC"
"mean","SS",9.50002360253623,12,9,2022,"bottomT","degC"
"mean","SS",9.53660417054639,13,9,2022,"bottomT","degC"
"mean","SS",9.57760998064821,14,9,2022,"bottomT","degC"
"mean","SS",9.57153676405098,15,9,2022,"bottomT","degC"
"mean","SS",9.53666521112124,16,9,2022,"bottomT","degC"
"mean","SS",9.52918126185735,17,9,2022,"bottomT","degC"
"mean","SS",9.53557212515311,18,9,2022,"bottomT","degC"
"mean","SS",9.53200005310955,19,9,2022,"bottomT","degC"
"mean","SS",9.55173720013012,20,9,2022,"bottomT","degC"
"mean","SS",9.57491601416559,21,9,2022,"bottomT","degC"
"mean","SS",9.58549345352433,22,9,2022,"bottomT","degC"
"mean","SS",9.60135890859546,23,9,2022,"bottomT","degC"
"mean","SS",9.57734501181227,24,9,2022,"bottomT","degC"
"mean","SS",9.5656883400498,25,9,2022,"bottomT","degC"
"mean","SS",9.5682241293517,26,9,2022,"bottomT","degC"
"mean","SS",9.56195257107417,27,9,2022,"bottomT","degC"
"mean","SS",9.57240098624519,28,9,2022,"bottomT","degC"
"mean","SS",9.59389019825242,29,9,2022,"bottomT","degC"
"mean","SS",9.62642987298243,30,9,2022,"bottomT","degC"
"mean","SS",9.66706804795699,1,10,2022,"bottomT","degC"
"mean","SS",9.67994409528646,2,10,2022,"bottomT","degC"
"mean","SS",9.70969960635359,3,10,2022,"bottomT","degC"
"mean","SS",9.73281187722177,4,10,2022,"bottomT","degC"
"mean","SS",9.74759805744345,5,10,2022,"bottomT","degC"
"mean","SS",9.77433087428411,6,10,2022,"bottomT","degC"
"mean","SS",9.7962903416518,7,10,2022,"bottomT","degC"
"mean","SS",9.80817315072724,8,10,2022,"bottomT","degC"
"mean","SS",9.80651127930843,9,10,2022,"bottomT","degC"
"mean","SS",9.80554855231083,10,10,2022,"bottomT","degC"
"mean","SS",9.80335398424755,11,10,2022,"bottomT","degC"
"mean","SS",9.81593453613195,12,10,2022,"bottomT","degC"
"mean","SS",9.8283514416579,13,10,2022,"bottomT","degC"
"mean","SS",9.86014755657225,14,10,2022,"bottomT","degC"
"mean","SS",9.89988124280265,15,10,2022,"bottomT","degC"
"mean","SS",9.89965792226069,16,10,2022,"bottomT","degC"
"mean","SS",9.91661508878072,17,10,2022,"bottomT","degC"
"mean","SS",9.94433842012377,18,10,2022,"bottomT","degC"
"mean","SS",9.98859163215666,19,10,2022,"bottomT","degC"
"mean","SS",9.97847474434159,20,10,2022,"bottomT","degC"
"mean","SS",9.981527981433,21,10,2022,"bottomT","degC"
"mean","SS",9.99471892732562,22,10,2022,"bottomT","degC"
"mean","SS",10.0123197743387,23,10,2022,"bottomT","degC"
"mean","SS",10.033621681459,24,10,2022,"bottomT","degC"
"mean","SS",10.0604710533763,25,10,2022,"bottomT","degC"
"mean","SS",10.0862744360259,26,10,2022,"bottomT","degC"
"mean","SS",10.1200528939565,27,10,2022,"bottomT","degC"
"mean","SS",10.1190277410276,28,10,2022,"bottomT","degC"
"mean","SS",10.1151865720749,29,10,2022,"bottomT","degC"
"mean","SS",10.1314418568756,30,10,2022,"bottomT","degC"
"mean","SS",10.147715142279,31,10,2022,"bottomT","degC"
"mean","SS",10.1725502935323,1,11,2022,"bottomT","degC"
"mean","SS",10.1978861852126,2,11,2022,"bottomT","degC"
"mean","SS",10.2156743425311,3,11,2022,"bottomT","degC"
"mean","SS",10.2366918614416,4,11,2022,"bottomT","degC"
"mean","SS",10.2730199784944,5,11,2022,"bottomT","degC"
"mean","SS",10.312087821238,6,11,2022,"bottomT","degC"
"mean","SS",10.3472340576576,7,11,2022,"bottomT","degC"
"mean","SS",10.3704225962812,8,11,2022,"bottomT","degC"
"mean","SS",10.323429618821,9,11,2022,"bottomT","degC"
"mean","SS",10.3173966913512,10,11,2022,"bottomT","degC"
"mean","SS",10.3689216212793,11,11,2022,"bottomT","degC"
"mean","SS",10.3646060192224,12,11,2022,"bottomT","degC"
"mean","SS",10.4004847064163,13,11,2022,"bottomT","degC"
"mean","SS",10.4006303548813,14,11,2022,"bottomT","degC"
"mean","SS",10.3928467649402,15,11,2022,"bottomT","degC"
"mean","SS",10.3931019938353,16,11,2022,"bottomT","degC"
"mean","SS",10.4260481361187,17,11,2022,"bottomT","degC"
"mean","SS",10.4243168794748,18,11,2022,"bottomT","degC"
"mean","SS",10.4082363970352,19,11,2022,"bottomT","degC"
"mean","SS",10.4186015932849,20,11,2022,"bottomT","degC"
"mean","SS",10.4092171463099,21,11,2022,"bottomT","degC"
"mean","SS",10.3738697993033,22,11,2022,"bottomT","degC"
"mean","SS",10.370048045209,23,11,2022,"bottomT","degC"
"mean","SS",10.3943643271923,24,11,2022,"bottomT","degC"
"mean","SS",10.4158230189121,25,11,2022,"bottomT","degC"
"mean","SS",10.4275338198199,26,11,2022,"bottomT","degC"
"mean","SS",10.4238563324466,27,11,2022,"bottomT","degC"
"mean","SS",10.4470684185173,28,11,2022,"bottomT","degC"
"mean","SS",10.4542832699689,29,11,2022,"bottomT","degC"
"mean","SS",10.4439430543871,30,11,2022,"bottomT","degC"
"mean","SS",10.4247954794855,1,12,2022,"bottomT","degC"
"mean","SS",10.3953117981102,2,12,2022,"bottomT","degC"
"mean","SS",10.3782630571813,3,12,2022,"bottomT","degC"
"mean","SS",10.3789233565331,4,12,2022,"bottomT","degC"
"mean","SS",10.3586562908057,5,12,2022,"bottomT","degC"
"mean","SS",10.3362432447347,6,12,2022,"bottomT","degC"
"mean","SS",10.2844769033519,7,12,2022,"bottomT","degC"
"mean","SS",10.2409061834668,8,12,2022,"bottomT","degC"
"mean","SS",10.2127695128773,9,12,2022,"bottomT","degC"
"mean","SS",10.1356422910185,10,12,2022,"bottomT","degC"
"mean","SS",10.0285306609038,11,12,2022,"bottomT","degC"
"mean","SS",9.94465193242738,12,12,2022,"bottomT","degC"
"mean","SS",9.86612778902054,13,12,2022,"bottomT","degC"
"mean","SS",9.80739352739218,14,12,2022,"bottomT","degC"
"mean","SS",9.76439988522819,15,12,2022,"bottomT","degC"
"mean","SS",9.67247121261828,16,12,2022,"bottomT","degC"
"mean","SS",9.55597371766062,17,12,2022,"bottomT","degC"
"mean","SS",9.48829202037869,18,12,2022,"bottomT","degC"
"mean","SS",9.46519639726841,19,12,2022,"bottomT","degC"
"mean","SS",9.48572011156516,20,12,2022,"bottomT","degC"
"mean","SS",9.48465336543141,21,12,2022,"bottomT","degC"
"mean","SS",9.46693044088104,22,12,2022,"bottomT","degC"
"mean","SS",9.4343075309739,23,12,2022,"bottomT","degC"
"mean","SS",9.37293205116734,24,12,2022,"bottomT","degC"
"mean","SS",9.39493863510363,25,12,2022,"bottomT","degC"
"mean","SS",9.44691859140541,26,12,2022,"bottomT","degC"
"mean","SS",9.49971423998024,27,12,2022,"bottomT","degC"
"mean","SS",9.5164744294051,28,12,2022,"bottomT","degC"
"mean","SS",9.52006176655943,29,12,2022,"bottomT","degC"
"mean","SS",9.50753113175884,30,12,2022,"bottomT","degC"
"mean","SS",9.49550406860583,31,12,2022,"bottomT","degC"
"mean","SS",9.50540178562656,1,1,2023,"bottomT","degC"
"mean","SS",9.52505710450086,2,1,2023,"bottomT","degC"
"mean","SS",9.53189601862069,3,1,2023,"bottomT","degC"
"mean","SS",9.52957659598553,4,1,2023,"bottomT","degC"
"mean","SS",9.51119058240544,5,1,2023,"bottomT","degC"
"mean","SS",9.44805889328321,6,1,2023,"bottomT","degC"
"mean","SS",9.37928542223844,7,1,2023,"bottomT","degC"
"mean","SS",9.33666773817756,8,1,2023,"bottomT","degC"
"mean","SS",9.30322219837796,9,1,2023,"bottomT","degC"
"mean","SS",9.28142090999719,10,1,2023,"bottomT","degC"
"mean","SS",9.27387726035985,11,1,2023,"bottomT","degC"
"mean","SS",9.25216197877219,12,1,2023,"bottomT","degC"
"mean","SS",9.21660652124521,13,1,2023,"bottomT","degC"
"mean","SS",9.23851185766133,14,1,2023,"bottomT","degC"
"mean","SS",9.31953712936604,15,1,2023,"bottomT","degC"
"mean","SS",9.29978192258965,16,1,2023,"bottomT","degC"
"mean","SS",9.23927484543034,17,1,2023,"bottomT","degC"
"mean","SS",9.27242209152742,18,1,2023,"bottomT","degC"
"mean","SS",9.31729123809121,19,1,2023,"bottomT","degC"
"mean","SS",9.350291474299,20,1,2023,"bottomT","degC"
"mean","SS",9.32248354906386,21,1,2023,"bottomT","degC"
"mean","SS",9.29523328488523,22,1,2023,"bottomT","degC"
"mean","SS",9.26258544669007,23,1,2023,"bottomT","degC"
"mean","SS",9.28852894450679,24,1,2023,"bottomT","degC"
"mean","SS",9.36597520112991,25,1,2023,"bottomT","degC"
"mean","SS",9.37239102341912,26,1,2023,"bottomT","degC"
"mean","SS",9.35972028338548,27,1,2023,"bottomT","degC"
"mean","SS",9.4219086784305,28,1,2023,"bottomT","degC"
"mean","SS",9.45500878402681,29,1,2023,"bottomT","degC"
"mean","SS",9.42828565294092,30,1,2023,"bottomT","degC"
"mean","SS",9.4071418959083,31,1,2023,"bottomT","degC"
"mean","SS",9.39400366580847,1,2,2023,"bottomT","degC"
"mean","SS",9.37893584551233,2,2,2023,"bottomT","degC"
"mean","SS",9.37359096155022,3,2,2023,"bottomT","degC"
"mean","SS",9.40336869070024,4,2,2023,"bottomT","degC"
"mean","SS",9.51413148506121,5,2,2023,"bottomT","degC"
"mean","SS",9.57573307237842,6,2,2023,"bottomT","degC"
"mean","SS",9.59402890774337,7,2,2023,"bottomT","degC"
"mean","SS",9.54213912875363,8,2,2023,"bottomT","degC"
"mean","SS",9.46573049778288,9,2,2023,"bottomT","degC"
"mean","SS",9.43190071799538,10,2,2023,"bottomT","degC"
"mean","SS",9.39431439881975,11,2,2023,"bottomT","degC"
"mean","SS",9.3820764892029,12,2,2023,"bottomT","degC"
"mean","SS",9.34444717972568,13,2,2023,"bottomT","degC"
"mean","SS",9.25931993984815,14,2,2023,"bottomT","degC"
"mean","SS",9.14761804450642,15,2,2023,"bottomT","degC"
"mean","SS",9.08503983237527,16,2,2023,"bottomT","degC"
"mean","SS",9.11550423773852,17,2,2023,"bottomT","degC"
"mean","SS",9.12541997026313,18,2,2023,"bottomT","degC"
"mean","SS",9.11719663847576,19,2,2023,"bottomT","degC"
"mean","SS",9.07715217498216,20,2,2023,"bottomT","degC"
"mean","SS",9.08315323564139,21,2,2023,"bottomT","degC"
"mean","SS",9.10508356085329,22,2,2023,"bottomT","degC"
